2015,75,4,0,5.28,346.1,26.35,6.31,-1.83,253,17,8186.07,2608.04,486.965,64.3773,5.27029
2015,75,4,5,4.91,348.6,30.16,7.33,-1.71,264,16,4045.28,1047.22,217.14,17.4519,1.5284
2015,75,4,10,5.68,348.8,28.56,6.95,-1.98,275,15,4630.52,1349.9,259.245,23.2204,1.78669
2015,75,4,15,5.65,347.1,27.92,6.73,-1.96,262,16,5481.76,1597.3,374.079,45.9572,3.71495
2015,75,4,20,5.54,349.1,26.86,6.55,-1.93,254,17,6066.02,1802.26,407.305,38.7662,3.53874
2015,75,4,25,6.64,348.1,26.12,6.33,-2.31,258,17,4937.17,1074.82,146.391,9.12237,0.88276
2015,75,4,30,5.8,344.9,24.6,5.85,-2.01,296,16,6065.64,1453.26,340.054,30.1653,3.08286
2015,75,4,35,3.99,342.5,24.8,5.82,-1.37,283,13,6337.32,1950.04,621.522,50.7339,5.63833
2015,75,4,40,0.61,346.2,31.96,7.66,-0.21,300,16,6571.24,2138.42,555.387,48.4842,4.55914
2015,75,4,45,1.23,346.1,34.92,8.36,-0.43,311,18,7257.27,2162.24,530.988,50.7161,6.23743
2015,75,4,50,0.1,345.1,36.16,8.61,-0.03,381,21,7621.7,2174.89,601.154,65.2465,10.7807
2015,75,4,55,-2.84,346.4,36.12,8.67,0.98,375,21,7903.25,2602.7,790.184,132.218,20.3488
2015,75,5,0,-4.81,345.1,37.14,8.85,1.64,365,21,8197.79,3035.13,1037.83,190.289,26.9743
2015,75,5,5,-4.97,344.6,36.07,8.56,1.71,318,23,7844.18,3247.38,1167.75,195.81,22.7164
2015,75,5,10,-6.12,343.4,34.87,8.22,2.1,325,24,7790.65,3576.44,1479.31,190.344,23.8226
2015,75,5,15,-6.85,346.4,30.95,7.43,2.35,300,25,7376.27,4129.77,1873.74,163.717,21.0038
2015,75,5,20,-6.27,344.9,33.37,7.94,2.15,314,26,7360.71,4992.38,1958.5,150.011,20.5845
2015,75,5,25,-6.26,344.3,34.29,8.13,2.14,271,25,7338.71,5651.13,1877.54,156.987,19.021
2015,75,5,30,-5.92,345.3,33.9,8.08,2.1,231,25,7209.75,6851.98,1581.34,144.574,17.9902
2015,75,5,35,-5.34,344.3,37.17,8.81,1.84,225,24,6891.16,7840.36,1062.27,127.424,16.2134
2015,75,5,40,-5.89,347.4,40.46,9.77,2.11,213,24,7049.86,8510.7,826.938,121.646,15.452
2015,75,5,45,-5.3,350.3,43.95,10.79,1.83,222,26,7625.13,9549.99,719.073,115.678,15.5846
2015,75,5,50,-5.22,350.4,43.79,10.75,1.84,240,28,8434.13,9336.42,537.615,92.4995,12.4009
2015,75,5,55,-5.11,351.8,44.92,11.12,1.77,243,26,8965.46,8593.24,477.955,80.2636,8.06275
2015,75,6,0,-5.94,352.9,43.55,10.85,2.09,215,23,8908.28,7320.74,400.241,64.3686,6.53047
2015,75,6,5,-4.82,351.5,40.76,10.07,1.7,212,22,8650.87,4250.68,248.86,27.313,1.41822
2015,75,6,10,-5.19,354.7,31.5,7.92,1.85,210,20,9133.62,1653.75,117.768,8.24315,0.678483
2015,75,6,15,-5.22,357.3,29.27,7.48,1.87,144,9,6486.1,901.582,77.2614,3.98616,0.418688
2015,75,6,20,-10,362.8,14.45,3.8,3.51,143,7,5590.98,768.854,67.2223,5.4268,0.71755
2015,75,6,25,-10.05,367.5,14.02,3.79,3.69,131,1,4503.4,617.653,136.385,21.9162,2.26379
2015,75,6,30,-8.55,369.5,11.64,3.18,3.16,176,-1,8903.28,1959.59,470.364,89.457,14.2347
2015,75,6,35,-7.72,371.3,12.68,3.49,2.86,153,4,53485.7,7222.84,781.211,120.559,20.0688
2015,75,6,40,-7.55,368.7,12.16,3.31,2.78,408,4,87187.4,16699.5,1574.51,208.866,28.2126
2015,75,6,45,-5.21,99999.9,999.99,99.99,999.99,428,3,198518,32941.1,1878.86,211.418,38.5158
2015,75,6,50,10.32,362.3,10.74,2.82,-3.79,297,1,109700,10859.2,1001.15,154.012,35.5095
2015,75,6,55,10.28,363.4,11.85,3.13,-3.73,349,0,115767,4986.65,839.773,156.665,27.4172
2015,75,7,0,9999.99,99999.9,999.99,99.99,999.99,452,-3,12149.6,2272.26,532.025,142.357,24.304
2015,75,7,5,9999.99,99999.9,999.99,99.99,999.99,357,-6,5600.4,1794.75,498.142,115.308,17.9375
2015,75,7,10,9999.99,99999.9,999.99,99.99,999.99,283,-6,5875.09,2010.68,519.598,89.7508,8.97597
2015,75,7,15,12.39,359.2,13.2,3.41,-4.45,223,-6,3290.77,1189.89,337.868,25.8268,2.11463
2015,75,7,20,12.5,356,11.67,2.96,-4.45,169,-8,3315.52,1258.15,395.988,12.1705,0.873819
2015,75,7,25,11.83,99999.9,999.99,99.99,999.99,192,-8,3891.55,1944.99,583.915,16.9032,1.3825
2015,75,7,30,10.97,362.3,13.45,3.53,-3.96,238,-6,3502.9,1902.75,612.111,15.3473,1.53601
2015,75,7,35,10.01,359.2,12.78,3.3,-3.58,373,-4,3657.84,2341.71,894.251,31.7656,4.35611
2015,75,7,40,9.07,359.2,12.41,3.2,-3.41,342,-2,3650.6,3235.15,709.414,53.7265,6.98507
2015,75,7,45,6.27,366.2,18.9,5.06,-2.3,370,-5,5141.16,5414.19,1143.75,75.7815,10.8613
2015,75,7,50,4.8,364.2,19.73,5.24,-1.75,295,-4,6004.86,6378.8,1048.87,79.3597,9.35727
2015,75,7,55,4.1,361.5,14.16,3.7,-1.4,253,-2,7856.29,8906.7,1392.42,114.398,11.1192
2015,75,8,0,-0.27,361.8,11.97,3.13,0.02,265,4,9428.33,10500.1,1593.27,187.312,11.422
2015,75,8,5,2.05,358.8,11.61,2.99,-0.74,241,-2,9415.53,8967.71,906.309,127.876,16.75
2015,75,8,10,3.89,359.7,12.55,3.25,-1.47,182,-4,9499.56,7626.97,668.766,105.286,15.4458
2015,75,8,15,5.91,363,12.11,3.19,-2.24,176,-2,10375.3,8299.89,862.804,128.891,18.2343
2015,75,8,20,9.19,366.9,11.25,3.03,-3.37,182,0,11093.2,8170.43,1084.39,135.932,13.9214
2015,75,8,25,6.56,368.2,13.26,3.62,-2.41,166,1,11846.1,7289.5,1236.95,115.664,16.4974
2015,75,8,30,5.96,368.8,15.84,4.32,-2.19,152,0,12980.2,6877.24,1330.12,105.163,14.8665
2015,75,8,35,6.08,367.5,16.04,4.34,-2.17,107,1,14715,8303.46,1551.36,88.0347,9.71314
2015,75,8,40,4.55,367.8,16.56,4.48,-1.83,102,6,18329,11550,1858.55,83.4217,6.31929
2015,75,8,45,6.82,368.3,18.58,5.04,-2.5,91,11,19974.4,12403.8,1743.41,66.6916,4.27065
2015,75,8,50,5.05,369,18.87,5.12,-1.78,73,11,18858.8,9709.48,1105.81,51.8724,6.52086
2015,75,8,55,1.24,354.3,22.59,5.67,-0.44,79,10,19205.4,8606.55,804.367,83.6995,10.0312
2015,75,9,0,2.82,363.6,18.87,4.99,-1.03,107,9,15654.4,5902.53,536.507,91.6521,7.73027
2015,75,9,5,7.15,372.9,18.63,5.18,-2.66,115,8,10849.7,3762.89,540.355,99.9439,7.22754
2015,75,9,10,2.03,368.9,18.37,5,-0.76,107,9,10195,3995.91,808.899,125.83,8.05946
2015,75,9,15,3.82,366.9,18.46,4.97,-1.4,138,9,12848.9,5272.11,968.584,121.285,8.54195
2015,75,9,20,2.37,380.7,20.07,5.82,-1.25,160,11,13556.1,6288.87,1028.89,98.9013,7.27345
2015,75,9,25,6.17,361.4,15.33,4,-1.53,137,11,15093,7140.47,973.753,84.8105,6.41473
2015,75,9,30,8.18,359.9,16.55,4.29,-2.56,105,8,16429.9,8129.28,947.05,74.8294,5.99477
2015,75,9,35,8.03,377.4,21.82,6.24,-2.93,80,7,16375.3,8359.71,859.344,66.3706,4.28147
2015,75,9,40,8.62,374.6,21.63,6.09,-3.23,76,8,16871.6,7902.77,742.045,49.4259,2.89549
2015,75,9,45,9.62,384.6,19.51,5.81,-3.8,66,10,19446,8865.73,760.22,45.3402,3.50495
2015,75,9,50,9.02,384.1,21.51,6.37,-3.47,64,11,20847.6,9072.82,702.899,48.6875,3.83472
2015,75,9,55,8.54,392.6,25.68,7.92,-3.36,63,11,20403.3,7990.32,559.211,42.2897,4.31365
2015,75,10,0,8.56,391.1,25.05,7.66,-3.42,61,14,20349.2,7624.36,510.484,48.57,3.7904
